Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
04:November:2025 07:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 07:55:20,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 08:01:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 08:01:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 08:25:27,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 08:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 08:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 08:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 08:55:20,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 09:06:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 09:06:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 09:25:27,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 09:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 09:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 09:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 09:55:20,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 10:06:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 10:11:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 10:25:27,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 10:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 10:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 10:35:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 10:55:20,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 10:56:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 10:56:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 11:00:20,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 11:00:27,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 11:00:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 11:00:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 11:00:29,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 11:01:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 11:01:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 11:02:04,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 11:02:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 11:02:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 11:02:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 11:02:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 11:06:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 11:06:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 11:07:04,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 11:07:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 11:07:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 11:07:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 11:07:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 11:11:49,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 11:11:56,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 11:11:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 11:11:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 11:16:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 11:17:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 11:17:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 11:17:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 11:21:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 11:31:49,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 11:31:56,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 11:31:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 11:31:58,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 11:32:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 11:32:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 11:32:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 11:32:43,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 11:32:43,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 11:32:49,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 11:32:56,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 11:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 11:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 11:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 12:30:11,Critical - No CPU USAGE - CPU,192.168.1.174,Stoxkart-RupeeSeed,Product-team,Critical,CPU,16 Core,,,,N/A,N/A
04:November:2025 12:30:11,Critical - No CPU USAGE - CPU,172.16.1.24,Class,BackOffice,Critical,CPU,16 Core,,,,N/A,N/A
04:November:2025 12:30:11,Critical - No CPU USAGE - CPU,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,CPU,16 Core,,,,N/A,N/A
04:November:2025 12:30:14,Critical - No CPU USAGE - CPU,172.16.14.150,Cizentrix,Infra-Team-Cezentrix,Critical,CPU,2 Core,,,,N/A,N/A
04:November:2025 12:32:43,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 12:32:43,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 12:32:56,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 12:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 12:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 12:35:11,Critical - No CPU USAGE - CPU,192.168.1.174,Stoxkart-RupeeSeed,Product-team,Critical,CPU,16 Core,,,,N/A,N/A
04:November:2025 12:35:11,Critical - No CPU USAGE - CPU,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,CPU,16 Core,,,,N/A,N/A
04:November:2025 12:35:11,Critical - No CPU USAGE - CPU,172.16.1.24,Class,BackOffice,Critical,CPU,16 Core,,,,N/A,N/A
04:November:2025 12:35:14,Critical - No CPU USAGE - CPU,172.16.14.150,Cizentrix,Infra-Team-Cezentrix,Critical,CPU,2 Core,,,,N/A,N/A
04:November:2025 12:37:49,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 12:37:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 13:32:56,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 13:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 13:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 13:37:43,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 13:37:43,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 13:37:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 13:42:49,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 14:32:56,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 14:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 14:32:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 14:37:58,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 14:42:43,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 14:42:43,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 14:42:49,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 15:35:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 15:35:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 15:35:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 15:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 15:45:07,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 15:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 15:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 16:40:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 16:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 16:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 16:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 16:45:07,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 16:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 16:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 17:05:07,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
04:November:2025 17:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 17:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 17:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 17:45:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 17:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 17:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 18:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 18:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 18:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 18:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 18:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 18:50:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 19:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 19:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 19:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 19:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 19:50:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 19:50:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 20:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 20:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 20:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 20:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 20:50:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 20:50:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 21:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 21:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 21:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 21:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 21:50:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 21:50:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 22:31:34,Critical 90% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,102.39 GB,921.48 GB
04:November:2025 22:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 22:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 22:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 22:45:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 22:50:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 22:51:41,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"93.5GB 
  ServerDetails",90.00%
04:November:2025 22:55:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
04:November:2025 23:01:41,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"96.62GB 
  ServerDetails",90.00%
04:November:2025 23:31:34,Critical 90% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,102.39 GB,921.48 GB
04:November:2025 23:39:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,95.83%
04:November:2025 23:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
04:November:2025 23:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
04:November:2025 23:40:07,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
04:November:2025 23:50:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,511.94 GB,511.94 GB
04:November:2025 23:50:07,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.22 TB,F:,625.00 GB,625.00 GB
04:November:2025 23:55:07,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"92.92GB 
  ServerDetails",90.00%
05:November:2025 00:31:34,Critical 90% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,1.00 TB,H:,102.39 GB,921.48 GB
05:November:2025 00:39:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,95.91%
