Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
05:July:2025 10:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 11:16:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 11:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 11:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 11:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 11:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.10 GB,30.90 GB
05:July:2025 11:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 11:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 12:16:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 12:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 12:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 12:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 12:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,0.99 GB,31.01 GB
05:July:2025 12:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 12:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 13:16:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 13:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 13:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 13:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 13:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,0.95 GB,31.05 GB
05:July:2025 13:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 13:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 14:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 14:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 14:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 14:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 14:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,0.92 GB,31.07 GB
05:July:2025 14:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 14:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 15:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 15:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 15:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 15:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 15:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.17 GB,30.83 GB
05:July:2025 15:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 15:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 16:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 16:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 16:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 16:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 16:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.32 GB,30.68 GB
05:July:2025 16:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 16:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 17:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 17:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 17:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 17:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 17:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.38 GB,30.62 GB
05:July:2025 17:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 17:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 18:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 18:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 18:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 18:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 18:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.29 GB,30.71 GB
05:July:2025 18:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 18:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 19:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 19:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 19:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 19:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 19:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.29 GB,30.71 GB
05:July:2025 19:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 19:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 20:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 20:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 20:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 20:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 20:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.30 GB,30.70 GB
05:July:2025 20:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 20:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 21:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 21:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 21:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 21:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 21:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.27 GB,30.73 GB
05:July:2025 21:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 21:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 22:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 22:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 22:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 22:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 22:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.40 GB,30.59 GB
05:July:2025 22:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 22:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
05:July:2025 23:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
05:July:2025 23:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
05:July:2025 23:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
05:July:2025 23:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
05:July:2025 23:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.40 GB,30.60 GB
05:July:2025 23:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
05:July:2025 23:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 00:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 00:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 00:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
06:July:2025 00:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
06:July:2025 00:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.26 GB,30.74 GB
06:July:2025 00:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
06:July:2025 00:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 01:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 01:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 01:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
06:July:2025 01:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
06:July:2025 01:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.40 GB,30.60 GB
06:July:2025 01:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
06:July:2025 01:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 02:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 02:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 02:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
06:July:2025 02:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
06:July:2025 02:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.37 GB,30.63 GB
06:July:2025 02:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
06:July:2025 02:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 03:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 03:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 03:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
06:July:2025 03:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
06:July:2025 03:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.23 GB,30.77 GB
06:July:2025 03:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
06:July:2025 03:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 04:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 04:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 04:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
06:July:2025 04:30:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
06:July:2025 04:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.24 GB,30.76 GB
06:July:2025 04:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
06:July:2025 04:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 05:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 05:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 05:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
06:July:2025 05:35:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
06:July:2025 05:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.28 GB,30.72 GB
06:July:2025 05:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
06:July:2025 05:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 06:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 06:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 06:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
06:July:2025 06:35:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
06:July:2025 06:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.28 GB,30.72 GB
06:July:2025 06:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
06:July:2025 06:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 07:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 07:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 07:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
06:July:2025 07:35:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.64GB 
  ServerDetails",90.00%
06:July:2025 07:45:41,WindowsServerMemoryUsage,172.16.0.139,Tech-Excel,Infra-Team,Critical 90%,Memory,16 Core,32.00 GB,,,1.00 GB,30.99 GB
06:July:2025 07:47:32,WindowsServerDiskSpaceUsage,172.16.0.87,StoxKart,DBA-Team,Critical 90%,Disk,32 Core,,1.00 TB,H:,102.40 GB,921.58 GB
06:July:2025 07:57:32,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
06:July:2025 08:21:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
06:July:2025 08:25:26,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.21GB 
  ServerDetails",90.00%
06:July:2025 08:26:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
